0.0,-1.03863640586
0.0,-1.50396620244
0.0,0.367159072048
0.0,-1.28339315681
0.0,-2.56170916596
0.0,-0.441909032911
0.0,-0.885023687752
0.0,0.617140041281
0.0,-1.70224926184
0.0,0.892733314636
0.0,1.67236611659
0.0,-0.537162568343
0.0,-1.05925834738
0.0,-0.309506680723
0.0,-1.06804426411
0.0,-1.1803937175
0.0,0.503053247672
0.0,-1.71735112394
0.0,-1.4036516032
0.0,-0.544295196124
0.0,-2.19149925924
0.0,0.287957529395
0.0,-1.96199673681
0.0,0.129671058616
0.0,-1.00165328372
0.0,-0.323359783853
0.0,0.257273860724
0.0,-0.588937057095
0.0,-0.410004169012
0.0,-0.152880617672
0.0,1.11456747262
0.0,0.103719201953
0.0,-0.0937706348209
0.0,0.278391429824
0.0,-0.58677769474
0.0,-0.037186879645
0.0,-0.156121760221
0.0,0.0993054035702
0.0,-0.684144668308
0.0,-0.885725712965
0.0,-0.0759767555412
0.0,-3.02624942202
0.0,-1.77850449035
0.0,-0.246451724016
0.0,-0.802893590213
0.0,-0.173787580617
0.0,-1.53710804069
0.0,1.98904639794
0.0,-2.62766714361
0.0,-2.4822791465
0.0,0.497972946935
0.0,-0.683274471236
0.0,-0.242464206536
0.0,-1.17793031603
0.0,0.719903785524
0.0,0.504699594219
0.0,-0.0430622425242
0.0,1.57165564148
0.0,-0.709416208372
0.0,-0.257435326218
0.0,-0.190980935333
0.0,-1.64801560768
0.0,-0.660949714404
0.0,-0.320760494066
0.0,-1.51071101386
0.0,0.495992587743
0.0,0.272873472357
0.0,-0.238606715442
0.0,-1.00065320642
0.0,-3.02812195359
0.0,0.254052125221
0.0,-0.814780595562
0.0,-3.67498094771
0.0,-0.992965769418
0.0,-0.758102242839
0.0,-0.954395323441
0.0,-0.659951372502
0.0,-1.23430095005
0.0,0.0687850423559
0.0,-3.10070022218
0.0,-0.669364713924
0.0,-0.939377397361
0.0,-0.248058982559
0.0,-0.0532304149384
0.0,-0.0629973819712
0.0,-1.4743545422
0.0,-0.629070102259
0.0,0.13310781219
0.0,-0.549674622323
0.0,-0.369265314596
0.0,-2.21520732585
0.0,-0.804189636461
0.0,-0.338799157597
0.0,-0.683182759247
0.0,-1.256113045
0.0,-0.392517707749
0.0,-0.235338634598
0.0,-1.30025359845
0.0,-0.562639760568
0.0,-0.407445598709
0.0,-1.25246003841
0.0,-1.52299673211
0.0,1.4487035769
0.0,0.175122500925
0.0,-0.658623958378
0.0,-0.877205460205
0.0,-0.685943221125
0.0,-1.05363773576
0.0,-1.80234521951
0.0,-0.698221104014
0.0,-1.2297080691
0.0,-0.439425949443
0.0,-0.481230336937
0.0,-1.21709037646
0.0,-1.68465611425
0.0,0.906586222692
0.0,-0.577516675739
0.0,-0.457646663671
0.0,-2.45922824492
0.0,-1.9973813774
0.0,-0.766804577127
0.0,1.21857960909
0.0,-0.32427504446
0.0,-1.80729549503
0.0,-0.638151907144
0.0,-0.445913072962
0.0,0.176412263357
0.0,-1.19875122853
0.0,-2.02418931059
0.0,-0.082607925296
